ENSAPOT00000015153	XM_022192334
ENSAPOT00000017935	XM_022212373
ENSAPOT00000017935	XM_022212374
ENSAPOT00000017949	XM_022212375
ENSAPOT00000018417	XM_022219365
ENSAPOT00000018826	XM_022193910
ENSAPOT00000018848	XM_022193911
ENSAPOT00000018863	XM_022193907
ENSAPOT00000018863	XM_022193908
ENSAPOT00000018863	XM_022193909
ENSAPOT00000000082	XM_022221612
ENSAPOT00000002011	XM_022217089
ENSAPOT00000002011	XM_022217092
ENSAPOT00000002054	XM_022217091
ENSAPOT00000002088	XM_022217090
ENSAPOT00000002203	XM_022215605
ENSAPOT00000002203	XM_022215606
ENSAPOT00000002203	XM_022215607
ENSAPOT00000017948	XM_022205877
ENSAPOT00000017948	XM_022205878
ENSAPOT00000000364	XM_022204205
ENSAPOT00000001785	XM_022191251
ENSAPOT00000002384	XM_022210725
ENSAPOT00000002384	XM_022210727
ENSAPOT00000002632	XM_022199900
ENSAPOT00000002645	XM_022199902
ENSAPOT00000003244	XM_022205968
ENSAPOT00000017679	XM_022206707
ENSAPOT00000017679	XM_022206713
ENSAPOT00000017679	XR_002596251
ENSAPOT00000020089	XM_022198021
ENSAPOT00000031597	XM_022204177
ENSAPOT00000031720	XM_022198050
ENSAPOT00000031821	XM_022193877
ENSAPOT00000018839	XM_022198078
ENSAPOT00000018839	XM_022198079
ENSAPOT00000018918	XM_022205845
ENSAPOT00000018918	XM_022205846
ENSAPOT00000020109	XM_022198020
ENSAPOT00000020436	XM_022199753
ENSAPOT00000022208	XM_022223061
ENSAPOT00000022242	XM_022204878
ENSAPOT00000022867	XM_022219989
ENSAPOT00000022867	XM_022219990
ENSAPOT00000031982	XM_022202525
ENSAPOT00000032001	XM_022217812
ENSAPOT00000019652	XM_022207419
ENSAPOT00000021016	XM_022202500
ENSAPOT00000021016	XM_022202501
ENSAPOT00000021681	XM_022217742
ENSAPOT00000020462	XM_022196188
ENSAPOT00000021607	XM_022193813
ENSAPOT00000023210	XM_022213893
ENSAPOT00000023210	XM_022213894
ENSAPOT00000032148	XM_022216322
ENSAPOT00000020539	XM_022205923
ENSAPOT00000021315	XM_022193828
ENSAPOT00000021990	XM_022216273
ENSAPOT00000022517	XM_022197126
ENSAPOT00000022517	XM_022197127
ENSAPOT00000023311	XM_022193735
ENSAPOT00000023311	XM_022193736
ENSAPOT00000023311	XM_022193737
ENSAPOT00000023311	XM_022193738
ENSAPOT00000032539	XR_002596763
ENSAPOT00000019772	XM_022214744
ENSAPOT00000019772	XM_022214745
ENSAPOT00000032021	XM_022193870
ENSAPOT00000032021	XM_022193871
ENSAPOT00000032021	XM_022193872
ENSAPOT00000032156	XM_022223119
ENSAPOT00000032834	XM_022209845
ENSAPOT00000018922	XM_022222345
ENSAPOT00000018922	XM_022222346
ENSAPOT00000020370	XM_022191900
ENSAPOT00000020814	XM_022197997
ENSAPOT00000020841	XM_022188240
ENSAPOT00000022656	XM_022212247
ENSAPOT00000023236	XM_022187212
ENSAPOT00000032870	XM_022204852
ENSAPOT00000032870	XM_022204853
ENSAPOT00000032870	XM_022204854
ENSAPOT00000019539	XM_022208337
ENSAPOT00000019815	XM_022198029
ENSAPOT00000020384	XM_022213158
ENSAPOT00000020896	XM_022221672
ENSAPOT00000022430	XM_022190180
ENSAPOT00000022731	XM_022220890
ENSAPOT00000032234	XM_022207390
ENSAPOT00000019646	XM_022198948
ENSAPOT00000020026	XM_022221882
ENSAPOT00000020938	XM_022223109
ENSAPOT00000019240	XM_022217832
ENSAPOT00000022140	XM_022204081
ENSAPOT00000022764	XM_022214675
ENSAPOT00000031707	XM_022204969
ENSAPOT00000032231	XM_022213949
ENSAPOT00000032231	XM_022213950
ENSAPOT00000019263	XM_022203221
ENSAPOT00000019271	XM_022203219
ENSAPOT00000019942	XM_022212328
ENSAPOT00000022223	XM_022217721
ENSAPOT00000022487	XM_022213105
ENSAPOT00000022487	XM_022213106
ENSAPOT00000022756	XM_022205390
ENSAPOT00000031756	XM_022201484
ENSAPOT00000021155	XM_022219300
ENSAPOT00000022056	XM_022220738
ENSAPOT00000031675	XM_022216355
ENSAPOT00000032863	XM_022222255
ENSAPOT00000022079	XM_022208269
ENSAPOT00000022079	XM_022208270
ENSAPOT00000022079	XM_022208271
ENSAPOT00000031701	XM_022204172
ENSAPOT00000020761	XM_022209067
ENSAPOT00000020761	XM_022209069
ENSAPOT00000020761	XM_022209070
ENSAPOT00000021796	XM_022201425
ENSAPOT00000021796	XM_022201427
ENSAPOT00000021839	XM_022190165
ENSAPOT00000022838	XM_022190157
ENSAPOT00000022937	XM_022219241
ENSAPOT00000023137	XM_022209015
ENSAPOT00000019037	XM_022218517
ENSAPOT00000019037	XM_022218518
ENSAPOT00000019258	XM_022194589
ENSAPOT00000021177	XM_022201411
ENSAPOT00000019665	XM_022206705
ENSAPOT00000019665	XM_022206706
ENSAPOT00000022063	XM_022195835
ENSAPOT00000032906	XM_022187216
ENSAPOT00000019314	XM_022192856
ENSAPOT00000020331	XM_022204144
ENSAPOT00000021777	XM_022187244
ENSAPOT00000022796	XM_022214666
ENSAPOT00000022796	XM_022214669
ENSAPOT00000022804	XM_022214667
ENSAPOT00000023348	XM_022215397
ENSAPOT00000023908	XM_022214665
ENSAPOT00000023908	XM_022214668
ENSAPOT00000031942	XM_022209089
ENSAPOT00000031942	XM_022209090
ENSAPOT00000031942	XM_022209092
ENSAPOT00000031942	XM_022209093
ENSAPOT00000031961	XM_022204940
ENSAPOT00000019891	XM_022221228
ENSAPOT00000021144	XM_022213969
ENSAPOT00000021917	XM_022212786
ENSAPOT00000021917	XM_022212795
ENSAPOT00000020560	XM_022189343
ENSAPOT00000020560	XM_022189344
ENSAPOT00000019659	XM_022193878
ENSAPOT00000021958	XM_022191845
ENSAPOT00000031629	XM_022201490
ENSAPOT00000031629	XM_022201491
ENSAPOT00000031793	XM_022207422
ENSAPOT00000031793	XM_022207423
ENSAPOT00000031793	XM_022207424
ENSAPOT00000032702	XM_022199680
ENSAPOT00000032950	XM_022213579
ENSAPOT00000018961	XM_022216990
ENSAPOT00000019623	XM_022189369
ENSAPOT00000019623	XM_022189370
ENSAPOT00000021527	XM_022188202
ENSAPOT00000023099	XM_022195369
ENSAPOT00000023099	XM_022195376
ENSAPOT00000023099	XM_022195385
ENSAPOT00000032966	XM_022204838
ENSAPOT00000032966	XM_022204839
ENSAPOT00000032966	XM_022204840
ENSAPOT00000018891	XM_022220039
ENSAPOT00000019700	XM_022205823
ENSAPOT00000019905	XM_022194603
ENSAPOT00000020391	XM_022207400
ENSAPOT00000020396	XM_022189353
ENSAPOT00000022853	XM_022220838
ENSAPOT00000022853	XM_022220844
ENSAPOT00000023397	XM_022199656
ENSAPOT00000023397	XM_022199657
ENSAPOT00000023419	XM_022199654
ENSAPOT00000023419	XM_022199655
ENSAPOT00000023503	XM_022216225
ENSAPOT00000032025	XM_022207399
ENSAPOT00000019470	XM_022207430
ENSAPOT00000020304	XM_022221825
ENSAPOT00000020304	XM_022221832
ENSAPOT00000020883	XM_022207408
ENSAPOT00000021033	XM_022213965
ENSAPOT00000021102	XM_022213968
ENSAPOT00000021160	XM_022197950
ENSAPOT00000021651	XM_022212950
ENSAPOT00000021651	XM_022212958
ENSAPOT00000022974	XM_022213895
ENSAPOT00000023393	XM_022220578
ENSAPOT00000023393	XM_022220586
ENSAPOT00000032224	XM_022213967
ENSAPOT00000018738	XM_022189409
ENSAPOT00000019472	XM_022213213
ENSAPOT00000019479	XM_022213211
ENSAPOT00000019479	XM_022213212
ENSAPOT00000020686	XM_022198009
ENSAPOT00000020909	XM_022197168
ENSAPOT00000020909	XM_022197169
ENSAPOT00000021770	XM_022201423
ENSAPOT00000022539	XM_022206592
ENSAPOT00000032575	XM_022216275
ENSAPOT00000024434	XM_022219204
ENSAPOT00000024501	XM_022194456
ENSAPOT00000024638	XM_022196187
ENSAPOT00000024858	XM_022208140
ENSAPOT00000024858	XM_022208141
ENSAPOT00000025546	XM_022212167
ENSAPOT00000025546	XM_022212169
ENSAPOT00000025546	XM_022212170
ENSAPOT00000025546	XM_022212171
ENSAPOT00000025546	XM_022212172
ENSAPOT00000033383	XM_022213856
ENSAPOT00000033673	XM_022210434
ENSAPOT00000024231	XM_022205728
ENSAPOT00000027027	XM_022195263
ENSAPOT00000033029	XM_022209806
ENSAPOT00000034310	XM_022211260
ENSAPOT00000026988	XM_022192602
ENSAPOT00000034071	XM_022208091
ENSAPOT00000034136	XM_022211211
ENSAPOT00000034172	XM_022195265
ENSAPOT00000034172	XM_022195266
ENSAPOT00000023918	XM_022191807
ENSAPOT00000025860	XM_022191715
ENSAPOT00000026619	XM_022202244
ENSAPOT00000026785	XM_022222910
ENSAPOT00000026785	XM_022222911
ENSAPOT00000026900	XM_022194357
ENSAPOT00000033591	XM_022187963
ENSAPOT00000024425	XM_022196197
ENSAPOT00000024425	XM_022196198
ENSAPOT00000026269	XM_022199573
ENSAPOT00000026269	XM_022199574
ENSAPOT00000026269	XM_022199578
ENSAPOT00000026325	XM_022199579
ENSAPOT00000026328	XM_022199577
ENSAPOT00000026405	XM_022203940
ENSAPOT00000033920	XM_022199581
ENSAPOT00000033922	XM_022199575
ENSAPOT00000033922	XM_022199576
ENSAPOT00000023775	XM_022208191
ENSAPOT00000024968	XM_022219942
ENSAPOT00000024968	XM_022219943
ENSAPOT00000025964	XM_022203711
ENSAPOT00000025964	XM_022203719
ENSAPOT00000025964	XM_022203735
ENSAPOT00000025995	XM_022203988
ENSAPOT00000026014	XM_022203726
ENSAPOT00000026014	XM_022203752
ENSAPOT00000033817	XM_022203745
ENSAPOT00000033844	XM_022193609
ENSAPOT00000033844	XM_022193610
ENSAPOT00000033844	XM_022193611
ENSAPOT00000033847	XM_022201241
ENSAPOT00000023811	XM_022211517
ENSAPOT00000023830	XM_022209798
ENSAPOT00000023830	XM_022209799
ENSAPOT00000023830	XM_022209800
ENSAPOT00000024735	XM_022190108
ENSAPOT00000024735	XM_022190110
ENSAPOT00000024735	XM_022190111
ENSAPOT00000024735	XM_022190112
ENSAPOT00000026369	XM_022216818
ENSAPOT00000033224	XM_022189227
ENSAPOT00000033666	XM_022193629
ENSAPOT00000033666	XM_022193630
ENSAPOT00000024156	XM_022205707
ENSAPOT00000026833	XM_022220612
ENSAPOT00000026833	XM_022220613
ENSAPOT00000034086	XM_022206446
ENSAPOT00000024299	XM_022194460
ENSAPOT00000024951	XM_022207273
ENSAPOT00000025129	XM_022219970
ENSAPOT00000033373	XM_022204668
ENSAPOT00000033497	XM_022208959
ENSAPOT00000033518	XM_022198746
ENSAPOT00000023418	XM_022195343
ENSAPOT00000024605	XM_022209764
ENSAPOT00000027381	XM_022194342
ENSAPOT00000027472	XM_022194341
ENSAPOT00000025348	XM_022187962
ENSAPOT00000033470	XM_022209755
ENSAPOT00000023809	XM_022211364
ENSAPOT00000023828	XM_022205750
ENSAPOT00000024256	XM_022192704
ENSAPOT00000024634	XM_022205721
ENSAPOT00000024634	XM_022205722
ENSAPOT00000024634	XM_022205723
ENSAPOT00000025654	XM_022199613
ENSAPOT00000026279	XM_022202266
ENSAPOT00000026297	XM_022202264
ENSAPOT00000033433	XM_022202331
ENSAPOT00000033433	XM_022202332
ENSAPOT00000033721	XM_022199605
ENSAPOT00000033721	XM_022199606
ENSAPOT00000033721	XM_022199607
ENSAPOT00000033721	XM_022199609
ENSAPOT00000033721	XM_022199610
ENSAPOT00000033721	XM_022199611
ENSAPOT00000033721	XM_022199612
ENSAPOT00000033721	XM_022199614
ENSAPOT00000033721	XM_022199615
ENSAPOT00000033721	XM_022199616
ENSAPOT00000034022	XM_022205658
ENSAPOT00000034022	XM_022205659
ENSAPOT00000026372	XM_022203948
ENSAPOT00000026372	XM_022203949
ENSAPOT00000026398	XM_022203947
ENSAPOT00000027360	XM_022197788
ENSAPOT00000027360	XM_022197789
ENSAPOT00000034227	XM_022197790
ENSAPOT00000023443	XM_022213883
ENSAPOT00000026205	XM_022196151
ENSAPOT00000033336	XM_022211371
ENSAPOT00000033354	XM_022190946
ENSAPOT00000034004	XM_022219541
ENSAPOT00000024212	XM_022209776
ENSAPOT00000024435	XM_022191785
ENSAPOT00000024435	XM_022191786
ENSAPOT00000024555	XM_022193650
ENSAPOT00000025482	XM_022189192
ENSAPOT00000025482	XM_022189193
ENSAPOT00000025482	XM_022189194
ENSAPOT00000025910	XM_022208110
ENSAPOT00000026905	XM_022190861
ENSAPOT00000024424	XM_022209091
ENSAPOT00000026560	XM_022189185
ENSAPOT00000033020	XM_022202396
ENSAPOT00000033110	XM_022220723
ENSAPOT00000033994	XM_022189186
ENSAPOT00000024185	XM_022189245
ENSAPOT00000024194	XM_022189244
ENSAPOT00000025052	XM_022213831
ENSAPOT00000025052	XM_022213832
ENSAPOT00000025052	XM_022213833
ENSAPOT00000025052	XM_022213834
ENSAPOT00000025052	XM_022213835
ENSAPOT00000025090	XM_022219178
ENSAPOT00000025391	XM_022203984
ENSAPOT00000027126	XM_022218326
ENSAPOT00000033031	XM_022190143
ENSAPOT00000033125	XM_022192717
ENSAPOT00000033125	XM_022192718
ENSAPOT00000024124	XM_022210480
ENSAPOT00000025176	XM_022192675
ENSAPOT00000026286	XM_022208911
ENSAPOT00000026310	XM_022202263
ENSAPOT00000026987	XM_022218327
ENSAPOT00000027577	XM_022205620
ENSAPOT00000033674	XM_022197033
ENSAPOT00000033674	XM_022197034
ENSAPOT00000024375	XM_022218374
ENSAPOT00000024533	XM_022197076
ENSAPOT00000025526	XM_022213816
ENSAPOT00000025664	XM_022199603
ENSAPOT00000025664	XM_022199604
ENSAPOT00000027038	XM_022203398
ENSAPOT00000027038	XM_022203406
ENSAPOT00000027038	XM_022203412
ENSAPOT00000027038	XM_022203418
ENSAPOT00000027038	XM_022203427
ENSAPOT00000027183	XM_022217549
ENSAPOT00000033108	XM_022208190
ENSAPOT00000033641	XM_022202293
ENSAPOT00000033978	XM_022219551
ENSAPOT00000024136	XM_022201282
ENSAPOT00000024136	XM_022201283
ENSAPOT00000024136	XM_022201284
ENSAPOT00000024136	XM_022201286
ENSAPOT00000024136	XM_022201287
ENSAPOT00000024136	XM_022201288
ENSAPOT00000024136	XM_022201289
ENSAPOT00000024136	XM_022201290
ENSAPOT00000024136	XM_022201291
ENSAPOT00000024136	XM_022201292
ENSAPOT00000024136	XM_022201293
ENSAPOT00000024136	XM_022201294
ENSAPOT00000024136	XM_022201295
ENSAPOT00000024136	XM_022201296
ENSAPOT00000024136	XM_022201297
ENSAPOT00000024136	XM_022201298
ENSAPOT00000024136	XM_022201299
ENSAPOT00000024136	XM_022201300
ENSAPOT00000024136	XM_022201302
ENSAPOT00000024315	XM_022191788
ENSAPOT00000025455	XM_022217633
ENSAPOT00000026169	XM_022205671
ENSAPOT00000026169	XM_022205673
ENSAPOT00000026169	XM_022205675
ENSAPOT00000026177	XM_022205670
ENSAPOT00000026200	XM_022205668
ENSAPOT00000026200	XM_022205669
ENSAPOT00000026803	XM_022193584
ENSAPOT00000026803	XM_022193585
ENSAPOT00000026931	XM_022222127
ENSAPOT00000026931	XM_022222128
ENSAPOT00000026931	XM_022222129
ENSAPOT00000026931	XM_022222130
ENSAPOT00000027087	XM_022205640
ENSAPOT00000027127	XM_022205637
ENSAPOT00000027127	XM_022205638
ENSAPOT00000027127	XM_022205639
ENSAPOT00000033163	XM_022204918
ENSAPOT00000033868	XM_022205672
ENSAPOT00000025780	XM_022193622
ENSAPOT00000027456	XM_022205625
ENSAPOT00000023860	XM_022205749
ENSAPOT00000024294	XM_022205729
ENSAPOT00000026152	XM_022215331
ENSAPOT00000026454	XM_022211406
ENSAPOT00000023439	XM_022199653
ENSAPOT00000023643	XM_022213876
ENSAPOT00000023654	XR_002596627
ENSAPOT00000025368	XM_022187961
ENSAPOT00000025990	XM_022204793
ENSAPOT00000026662	XM_022190045
ENSAPOT00000026670	XM_022190043
ENSAPOT00000026670	XM_022190044
ENSAPOT00000033014	XM_022199650
ENSAPOT00000033014	XM_022199651
ENSAPOT00000033014	XM_022199652
ENSAPOT00000034242	XM_022207206
ENSAPOT00000034242	XM_022207207
ENSAPOT00000027796	XM_022199555
ENSAPOT00000028717	XM_022200430
ENSAPOT00000029740	XM_022189970
ENSAPOT00000034355	XM_022199556
ENSAPOT00000034860	XM_022196027
ENSAPOT00000028053	XM_022193534
ENSAPOT00000028053	XM_022193536
ENSAPOT00000028063	XM_022193535
ENSAPOT00000028450	XM_022216100
ENSAPOT00000028467	XM_022221308
ENSAPOT00000030006	XM_022210357
ENSAPOT00000028493	XM_022216789
ENSAPOT00000029583	XM_022194278
ENSAPOT00000029945	XM_022211224
ENSAPOT00000029945	XM_022211225
ENSAPOT00000030976	XM_022219771
ENSAPOT00000034436	XM_022203165
ENSAPOT00000034672	XM_022191638
ENSAPOT00000029111	XM_022187039
ENSAPOT00000029111	XM_022187040
ENSAPOT00000030367	XM_022195142
ENSAPOT00000030642	XM_022200359
ENSAPOT00000030642	XM_022200360
ENSAPOT00000029158	XM_022219828
ENSAPOT00000030024	XM_022216054
ENSAPOT00000030085	XM_022189964
ENSAPOT00000035105	XM_022208769
ENSAPOT00000035325	XM_022190747
ENSAPOT00000028033	XM_022210726
ENSAPOT00000028316	XM_022202959
ENSAPOT00000028316	XM_022202968
ENSAPOT00000028316	XM_022202976
ENSAPOT00000028536	XM_022210411
ENSAPOT00000028634	XM_022191647
ENSAPOT00000028699	XM_022201189
ENSAPOT00000029848	XM_022207121
ENSAPOT00000029848	XM_022207122
ENSAPOT00000029848	XM_022207123
ENSAPOT00000034524	XM_022202985
ENSAPOT00000034524	XM_022202994
ENSAPOT00000034524	XM_022203002
ENSAPOT00000028202	XM_022203089
ENSAPOT00000028202	XM_022203097
ENSAPOT00000028202	XM_022203105
ENSAPOT00000028202	XM_022203113
ENSAPOT00000028447	XM_022190808
ENSAPOT00000028473	XM_022190806
ENSAPOT00000029194	XM_022218901
ENSAPOT00000029197	XM_022197744
ENSAPOT00000030801	XM_022203819
ENSAPOT00000030912	XM_022190324
ENSAPOT00000034461	XM_022190001
ENSAPOT00000034461	XM_022190002
ENSAPOT00000034461	XM_022190003
ENSAPOT00000034570	XM_022190807
ENSAPOT00000016911	XM_022204588
ENSAPOT00000016921	XM_022204589
ENSAPOT00000027613	XM_022196099
ENSAPOT00000028774	XM_022219098
ENSAPOT00000030152	XM_022219050
ENSAPOT00000030831	XM_022202087
ENSAPOT00000030768	XM_022203820
ENSAPOT00000034847	XM_022209602
ENSAPOT00000034999	XM_022187909
ENSAPOT00000035170	XM_022196019
ENSAPOT00000027697	XM_022190839
ENSAPOT00000027811	XM_022193891
ENSAPOT00000027811	XM_022193897
ENSAPOT00000028144	XM_022205596
ENSAPOT00000028712	XM_022204703
ENSAPOT00000030669	XM_022192491
ENSAPOT00000030723	XM_022192489
ENSAPOT00000030723	XM_022192490
ENSAPOT00000030841	XM_022216014
ENSAPOT00000031088	XM_022201695
ENSAPOT00000034106	XM_022188967
ENSAPOT00000034366	XM_022193903
ENSAPOT00000034366	XM_022193913
ENSAPOT00000035299	XM_022192492
ENSAPOT00000027950	XM_022202196
ENSAPOT00000027950	XM_022202197
ENSAPOT00000027950	XM_022202198
ENSAPOT00000027950	XM_022202199
ENSAPOT00000030632	XM_022194242
ENSAPOT00000030632	XM_022194243
ENSAPOT00000030632	XM_022194244
ENSAPOT00000030996	XM_022189643
ENSAPOT00000034675	XM_022202850
ENSAPOT00000034675	XM_022202857
ENSAPOT00000034906	XM_022202544
ENSAPOT00000027700	XM_022193417
ENSAPOT00000034394	XM_022203901
ENSAPOT00000035158	XM_022207119
ENSAPOT00000035347	XM_022206318
ENSAPOT00000035347	XM_022206319
ENSAPOT00000030043	XM_022215209
ENSAPOT00000030342	XM_022221246
ENSAPOT00000034742	XM_022217492
ENSAPOT00000035336	XM_022206320
ENSAPOT00000028905	XM_022222815
ENSAPOT00000030107	XM_022210388
ENSAPOT00000031127	XM_022201606
ENSAPOT00000034841	XM_022203866
ENSAPOT00000028438	XM_022222833
ENSAPOT00000030020	XM_022208013
ENSAPOT00000030493	XM_022206337
ENSAPOT00000030577	XM_022202895
ENSAPOT00000030889	XM_022196856
ENSAPOT00000030889	XM_022196857
ENSAPOT00000030889	XM_022196858
ENSAPOT00000031153	XM_022218324
ENSAPOT00000031153	XM_022218332
ENSAPOT00000027981	XM_022198670
ENSAPOT00000028291	XM_022190814
ENSAPOT00000030214	XM_022196020
ENSAPOT00000030802	XM_022216024
ENSAPOT00000034950	XM_022199492
ENSAPOT00000016346	XM_022199349
ENSAPOT00000027765	XM_022190837
ENSAPOT00000028797	XM_022218971
ENSAPOT00000028987	XM_022196051
ENSAPOT00000029009	XM_022208817
ENSAPOT00000029009	XM_022208818
ENSAPOT00000029617	XM_022187005
ENSAPOT00000029878	XM_022204666
ENSAPOT00000029878	XM_022204667
ENSAPOT00000033041	XM_022204034
ENSAPOT00000034669	XM_022196933
ENSAPOT00000034669	XM_022196934
ENSAPOT00000034669	XM_022196935
ENSAPOT00000034783	XM_022218287
ENSAPOT00000034938	XM_022213689
ENSAPOT00000035224	XM_022194247
ENSAPOT00000035262	XM_022190754
ENSAPOT00000030720	XM_022196869
ENSAPOT00000030720	XM_022196870
ENSAPOT00000030764	XM_022203818
ENSAPOT00000034566	XM_022191650
ENSAPOT00000034566	XM_022191651
ENSAPOT00000034566	XM_022191652
ENSAPOT00000034566	XM_022191654
ENSAPOT00000035102	XM_022194272
ENSAPOT00000035304	XM_022196868
ENSAPOT00000035312	XM_022196866
ENSAPOT00000035312	XM_022196867
ENSAPOT00000035316	XM_022196872
ENSAPOT00000028461	XM_022194305
ENSAPOT00000028477	XM_022194306
ENSAPOT00000034334	XM_022211261
ENSAPOT00000035429	XM_022218424
ENSAPOT00000035431	XM_022218416
ENSAPOT00000027698	XM_022197775
ENSAPOT00000030012	XM_022219802
ENSAPOT00000030034	XM_022208773
ENSAPOT00000030034	XM_022208774
ENSAPOT00000034678	XM_022222063
ENSAPOT00000034856	XM_022187014
ENSAPOT00000034995	XM_022222765
ENSAPOT00000028420	XM_022210419
ENSAPOT00000028569	XM_022211254
ENSAPOT00000028569	XM_022211255
ENSAPOT00000028933	XM_022219099
ENSAPOT00000028984	XM_022216088
ENSAPOT00000030718	XM_022219065
ENSAPOT00000030837	XM_022214449
ENSAPOT00000030837	XM_022214450
ENSAPOT00000030837	XM_022214451
ENSAPOT00000030853	XM_022214453
ENSAPOT00000030853	XM_022214454
ENSAPOT00000030917	XM_022214452
ENSAPOT00000031062	XM_022189907
ENSAPOT00000035219	XM_022216036
ENSAPOT00000027871	XM_022196961
ENSAPOT00000028251	XM_022190771
ENSAPOT00000029128	XM_022193495
ENSAPOT00000028800	XM_022187053
ENSAPOT00000029133	XM_022187042
ENSAPOT00000029307	XM_022218842
ENSAPOT00000029307	XM_022218847
ENSAPOT00000030797	XM_022188978
ENSAPOT00000030797	XM_022188983
ENSAPOT00000030804	XM_022188985
ENSAPOT00000030814	XM_022188973
ENSAPOT00000034910	XM_022194281
ENSAPOT00000034910	XM_022194282
ENSAPOT00000034910	XM_022194283
ENSAPOT00000028239	XM_022220585
ENSAPOT00000028253	XM_022220584
ENSAPOT00000028319	XM_022204712
ENSAPOT00000029186	XM_022187023
ENSAPOT00000029186	XM_022187024
ENSAPOT00000029186	XM_022187025
ENSAPOT00000029186	XM_022187026
ENSAPOT00000029186	XM_022187029
ENSAPOT00000029556	XM_022190784
ENSAPOT00000030903	XM_022209566
ENSAPOT00000030903	XM_022209567
ENSAPOT00000030903	XM_022209568
ENSAPOT00000034372	XM_022218318
ENSAPOT00000034537	XM_022217510
ENSAPOT00000034799	XM_022187027
ENSAPOT00000034799	XM_022187028
ENSAPOT00000035218	XM_022208753
ENSAPOT00000003596	XM_022215633
ENSAPOT00000003596	XM_022215634
ENSAPOT00000005025	XM_022189883
ENSAPOT00000011488	XM_022189671
ENSAPOT00000027283	XM_022203458
ENSAPOT00000027922	XM_022218310
ENSAPOT00000028632	XM_022202894
ENSAPOT00000028632	XM_022202903
ENSAPOT00000028632	XM_022202910
ENSAPOT00000000500	XM_022187533
ENSAPOT00000008167	XM_022211844
ENSAPOT00000008167	XM_022211845
ENSAPOT00000008167	XM_022211846
ENSAPOT00000008167	XM_022211849
ENSAPOT00000008210	XM_022211847
ENSAPOT00000008210	XM_022211848
ENSAPOT00000008225	XM_022211850
ENSAPOT00000008244	XM_022211851
ENSAPOT00000014567	XM_022220410
ENSAPOT00000025941	XM_022203865
ENSAPOT00000027892	XM_022211270
ENSAPOT00000031766	XM_022210608
ENSAPOT00000003015	XM_022218623
ENSAPOT00000003015	XM_022218624
ENSAPOT00000005483	XM_022219519
ENSAPOT00000011898	XM_022189685
ENSAPOT00000021975	XM_022213112
ENSAPOT00000031628	XM_022213228
ENSAPOT00000006548	XM_022187792
ENSAPOT00000013179	XM_022210975
ENSAPOT00000016379	XM_022208757
ENSAPOT00000016379	XM_022208759
ENSAPOT00000016393	XM_022208758
ENSAPOT00000016393	XM_022208760
ENSAPOT00000026017	XM_022195284
ENSAPOT00000026017	XM_022195285
ENSAPOT00000027523	XM_022200451
ENSAPOT00000027598	XM_022200450
ENSAPOT00000028663	XM_022195191
ENSAPOT00000030606	XM_022205509
ENSAPOT00000031844	XM_022194607
ENSAPOT00000031850	XM_022194605
